Survey,Year,Quarter,Area,SubArea,AphiaID,Species,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
NS-IBTS,2018,1,2,42F0,126417,Clupea harengus,0.0000,0.0000,0.0000,0.3918,4.2148,3.3934,,,,,,20190307
NS-IBTS,2018,1,2,42F0,126425,Sprattus sprattus,0.0000,0.0056,0.8659,0.0950,0.0279,0.0056,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F0,126436,Gadus morhua,0.0000,0.6727,6.1171,0.2101,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F0,126437,Melanogrammus aeglefinus,0.0000,11.2478,306.5552,97.9324,48.0859,1.0786,1.1000,,,,,20190307
NS-IBTS,2018,1,2,42F0,126438,Merlangius merlangus,0.0000,1.2442,53.1850,41.0163,9.7737,1.8164,1.9643,,,,,20190307
NS-IBTS,2018,1,2,42F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,42F0,126444,Trisopterus esmarkii,0.0000,2.4498,2.1065,0.4279,0.0079,0.0079,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F0,127023,Scomber scombrus,0.0000,2.9879,0.0121,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F0,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,1.1541,0.9564,1.9410,1.3485,0.5758,0.3198,0.4571,0.2472,20190307
NS-IBTS,2018,1,2,42F1,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0183,0.7156,1.2661,,,,,,20190307
NS-IBTS,2018,1,2,42F1,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F1,126436,Gadus morhua,0.0000,0.4541,13.0953,0.4506,0.3636,1.0909,0.5455,,,,,20190307
NS-IBTS,2018,1,2,42F1,126437,Melanogrammus aeglefinus,0.0000,5.0159,141.2785,66.0617,26.4153,0.4286,0.8000,,,,,20190307
NS-IBTS,2018,1,2,42F1,126438,Merlangius merlangus,0.0000,4.1053,59.3827,77.8129,21.5441,2.6840,2.4711,,,,,20190307
NS-IBTS,2018,1,2,42F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,42F1,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F1,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,42F2,126417,Clupea harengus,0.0000,0.1342,9.1178,0.6992,0.0488,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,42F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F2,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F2,126437,Melanogrammus aeglefinus,0.0000,13.4459,0.6255,1.5143,3.5429,0.8714,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F2,126438,Merlangius merlangus,0.0000,11.9188,17.7978,5.3432,0.9402,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,42F2,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F2,127023,Scomber scombrus,0.0000,59.6609,0.3391,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F2,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,42F3,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,42F3,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F3,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F3,126438,Merlangius merlangus,0.0000,1.3998,4.7780,0.9930,0.6685,0.0608,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,42F3,126444,Trisopterus esmarkii,0.0000,3.0009,0.1591,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F3,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,42F4,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,42F4,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F4,126436,Gadus morhua,0.0000,0.0270,1.5459,0.4270,0.0000,0.8750,1.1250,,,,,20190307
NS-IBTS,2018,1,2,42F4,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F4,126438,Merlangius merlangus,0.0000,9.5996,5.9572,1.2564,0.1868,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,42F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,42F4,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,1.0952,0.5238,0.6429,0.3571,0.2143,0.0000,0.1190,0.0476,20190307
NS-IBTS,2018,1,2,43F0,126417,Clupea harengus,0.0000,1.0931,17.1318,9.3565,12.1332,2.2854,,,,,,20190307
NS-IBTS,2018,1,2,43F0,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F0,126436,Gadus morhua,0.0000,1.0533,10.6289,0.3178,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F0,126437,Melanogrammus aeglefinus,0.0000,54.1050,280.7280,56.7928,25.9396,0.2679,1.1667,,,,,20190307
NS-IBTS,2018,1,2,43F0,126438,Merlangius merlangus,0.0000,8.6372,17.4079,5.0823,0.8726,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,43F0,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F0,127023,Scomber scombrus,0.0000,2.9820,0.0180,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F0,127143,Pleuronectes platessa,0.0000,0.0000,20.8181,72.6212,30.8522,63.6746,37.1768,18.3841,13.6185,5.8968,7.9575,20190307
NS-IBTS,2018,1,2,43F1,126417,Clupea harengus,0.0000,0.1017,13.0151,7.0438,32.7659,11.9826,,,,,,20190307
NS-IBTS,2018,1,2,43F1,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F1,126436,Gadus morhua,0.0000,0.5745,9.7068,0.2641,0.0000,0.2500,0.7500,,,,,20190307
NS-IBTS,2018,1,2,43F1,126437,Melanogrammus aeglefinus,0.0000,31.1173,292.8083,75.4762,26.8417,0.4838,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F1,126438,Merlangius merlangus,0.0000,0.5457,55.6215,40.7853,10.7974,1.9698,1.7348,,,,,20190307
NS-IBTS,2018,1,2,43F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,43F1,126444,Trisopterus esmarkii,0.0000,2.4527,0.2746,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F1,127023,Scomber scombrus,0.0000,4.1731,0.5542,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F1,127143,Pleuronectes platessa,0.0000,0.0000,0.1364,1.0728,0.8258,2.3401,1.6142,0.8942,0.5124,0.3340,0.3610,20190307
NS-IBTS,2018,1,2,43F2,126417,Clupea harengus,0.0000,0.0000,2.1335,0.8035,0.0981,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,43F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F2,126436,Gadus morhua,0.0000,0.0000,5.6542,0.4858,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F2,126437,Melanogrammus aeglefinus,0.0000,54.8608,55.8928,20.4057,11.2434,0.5454,0.2070,,,,,20190307
NS-IBTS,2018,1,2,43F2,126438,Merlangius merlangus,0.0000,0.8333,29.6890,21.6461,5.9899,1.8811,1.6255,,,,,20190307
NS-IBTS,2018,1,2,43F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,43F2,126444,Trisopterus esmarkii,0.0000,0.0256,0.9402,0.0342,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F2,127023,Scomber scombrus,0.0000,119.7384,0.6016,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F2,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.4802,0.6055,2.4608,1.8708,0.7498,0.9011,0.9788,0.2330,20190307
NS-IBTS,2018,1,2,43F3,126417,Clupea harengus,0.0000,0.0411,1.8333,0.1255,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,43F3,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F3,126436,Gadus morhua,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F3,126437,Melanogrammus aeglefinus,0.0000,1.0000,2.8370,0.9296,0.2333,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F3,126438,Merlangius merlangus,0.0000,7.3219,14.6044,6.6718,2.0383,0.1385,0.2250,,,,,20190307
NS-IBTS,2018,1,2,43F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,43F3,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F3,127023,Scomber scombrus,0.0000,118.5536,2.2050,0.1664,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F3,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0732,0.1707,0.3902,0.1707,0.0488,0.0976,0.0000,0.0488,20190307
NS-IBTS,2018,1,2,43F4,126417,Clupea harengus,0.0000,0.0411,2.6748,0.2597,0.0244,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,43F4,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F4,126436,Gadus morhua,0.0000,1.0000,0.9070,0.0930,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F4,126437,Melanogrammus aeglefinus,0.0000,2.6591,0.3409,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F4,126438,Merlangius merlangus,0.0000,25.5539,8.7021,2.6026,0.7872,0.1437,0.2105,,,,,20190307
NS-IBTS,2018,1,2,43F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,43F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F4,127023,Scomber scombrus,0.0000,150.8295,3.1703,0.0002,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,43F4,127143,Pleuronectes platessa,0.0000,0.0000,0.2000,2.3554,1.8055,5.8973,3.5191,1.7551,1.5005,1.0950,0.8721,20190307
NS-IBTS,2018,1,2,44F2,126417,Clupea harengus,0.0000,0.0823,9.4036,1.3681,0.1460,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,44F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F2,126436,Gadus morhua,0.0000,0.2727,0.7273,0.1111,0.0000,0.3333,0.5556,,,,,20190307
NS-IBTS,2018,1,2,44F2,126437,Melanogrammus aeglefinus,0.0000,16.2222,60.2909,10.6923,2.3946,0.4000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F2,126438,Merlangius merlangus,0.0000,1.2925,71.0569,33.9972,7.2054,0.9809,1.4671,,,,,20190307
NS-IBTS,2018,1,2,44F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,44F2,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F2,127023,Scomber scombrus,0.0000,4.9791,0.0209,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F2,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,1.1642,0.6623,1.9129,1.3499,0.6171,0.6597,0.2632,0.3708,20190307
NS-IBTS,2018,1,2,44F3,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,44F3,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F3,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,4.4620,1.3046,1.2333,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F3,126438,Merlangius merlangus,0.0000,0.0000,0.2917,0.5417,0.1250,0.0000,0.0417,,,,,20190307
NS-IBTS,2018,1,2,44F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.4447,2.3121,0.2432,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,44F3,126444,Trisopterus esmarkii,0.0000,3.1903,0.7944,0.0154,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F3,127023,Scomber scombrus,0.0000,8.9791,0.0209,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F3,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,44F4,126417,Clupea harengus,0.0000,0.0000,0.5692,0.3846,0.0462,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,44F4,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F4,126436,Gadus morhua,0.0000,0.0000,11.8009,1.1991,0.0000,0.5000,0.5000,,,,,20190307
NS-IBTS,2018,1,2,44F4,126437,Melanogrammus aeglefinus,0.0000,150.4318,38.0027,17.1721,10.5196,0.1071,0.7667,,,,,20190307
NS-IBTS,2018,1,2,44F4,126438,Merlangius merlangus,0.0000,11.8284,38.9440,17.3152,4.3215,0.2991,0.2917,,,,,20190307
NS-IBTS,2018,1,2,44F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.1600,0.7200,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,44F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F4,127023,Scomber scombrus,0.0000,4533.5019,834.1887,2.0994,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,44F4,127143,Pleuronectes platessa,0.0000,0.0000,0.0455,0.1126,1.0149,4.4823,5.0944,4.3655,3.6159,0.3751,0.8939,20190307
NS-IBTS,2018,1,3,41E7,126417,Clupea harengus,0.0000,141.0000,1.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,3,41E7,126425,Sprattus sprattus,0.0000,7133.4024,233.9643,20.3955,3.0359,0.6028,0.5990,,,,,20190307
NS-IBTS,2018,1,3,41E7,126436,Gadus morhua,0.0000,1.2727,2.9197,0.8076,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,41E7,126437,Melanogrammus aeglefinus,0.0000,5.3542,1.8942,1.1042,2.5565,0.0303,0.0606,,,,,20190307
NS-IBTS,2018,1,3,41E7,126438,Merlangius merlangus,0.0000,1436.2706,23.7628,0.6167,0.1500,0.1500,0.0500,,,,,20190307
NS-IBTS,2018,1,3,41E7,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,3,41E7,126444,Trisopterus esmarkii,0.0000,142.4848,28.4229,0.0923,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,41E7,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,3.5167,2.5333,3.4833,0.8667,2.0167,2.2500,0.2500,5.0833,20190307
NS-IBTS,2018,1,3,41E8,126417,Clupea harengus,0.0000,1.5000,0.5000,0.0278,0.9611,0.5111,,,,,,20190307
NS-IBTS,2018,1,3,41E8,126425,Sprattus sprattus,0.0000,549.7966,50.0107,4.3364,0.7246,0.2707,0.1441,,,,,20190307
NS-IBTS,2018,1,3,41E8,126436,Gadus morhua,0.0000,2.7750,1.6358,0.0892,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,41E8,126437,Melanogrammus aeglefinus,0.0000,49.1280,5.9496,1.5067,2.3879,0.0278,0.0000,,,,,20190307
NS-IBTS,2018,1,3,41E8,126438,Merlangius merlangus,0.0000,684.5389,55.8479,0.6739,0.5399,0.0962,0.0192,,,,,20190307
NS-IBTS,2018,1,3,41E8,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,3,41E8,126444,Trisopterus esmarkii,0.0000,15.3815,5.5681,0.0505,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,41E8,127143,Pleuronectes platessa,0.0000,0.0000,1.0833,5.3500,6.1167,3.1173,1.9083,2.5315,1.6964,0.3750,2.3214,20190307
NS-IBTS,2018,1,3,41E9,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,3,41E9,126425,Sprattus sprattus,0.0000,0.0109,6.1848,1.5779,0.2208,0.0056,0.0000,,,,,20190307
NS-IBTS,2018,1,3,41E9,126436,Gadus morhua,0.0000,1.0000,0.0000,0.0000,0.1667,1.1667,0.6667,,,,,20190307
NS-IBTS,2018,1,3,41E9,126437,Melanogrammus aeglefinus,0.0000,90.9548,34.4835,11.6890,23.4504,0.2405,0.1818,,,,,20190307
NS-IBTS,2018,1,3,41E9,126438,Merlangius merlangus,0.0000,124.0116,17.5173,2.2646,0.7852,0.3471,0.0742,,,,,20190307
NS-IBTS,2018,1,3,41E9,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,3,41E9,126444,Trisopterus esmarkii,0.0000,39.4246,13.6264,1.6067,0.3344,0.0079,0.0000,,,,,20190307
NS-IBTS,2018,1,3,41E9,127023,Scomber scombrus,0.0000,1.9822,0.0178,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,41E9,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,3.0583,8.4167,9.4464,5.9202,8.8369,6.1429,0.3750,7.8036,20190307
NS-IBTS,2018,1,3,42E7,126417,Clupea harengus,0.0000,438.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,3,42E7,126425,Sprattus sprattus,0.0000,6761.5350,125.1407,13.1849,2.8294,0.1843,0.1258,,,,,20190307
NS-IBTS,2018,1,3,42E7,126436,Gadus morhua,0.0000,4.8000,1.2000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E7,126437,Melanogrammus aeglefinus,0.0000,3.0000,1.4118,1.0588,3.5294,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E7,126438,Merlangius merlangus,0.0000,188.7857,3.5357,2.1429,0.2143,0.2143,0.1071,,,,,20190307
NS-IBTS,2018,1,3,42E7,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,3,42E7,126444,Trisopterus esmarkii,0.0000,85.2566,31.6511,0.0923,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E7,127143,Pleuronectes platessa,0.0000,0.0000,6.0000,34.7750,27.6750,28.4571,8.3000,14.3286,4.1071,3.3750,10.9821,20190307
NS-IBTS,2018,1,3,42E8,126417,Clupea harengus,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,3,42E8,126425,Sprattus sprattus,0.0000,3281.0803,545.6663,45.9922,6.9416,0.6357,1.6838,,,,,20190307
NS-IBTS,2018,1,3,42E8,126436,Gadus morhua,0.0000,4.0000,3.6005,0.3995,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E8,126437,Melanogrammus aeglefinus,0.0000,82.1635,11.3387,4.5994,11.8407,0.1510,1.9067,,,,,20190307
NS-IBTS,2018,1,3,42E8,126438,Merlangius merlangus,0.0000,55.1385,4.5948,0.1333,0.1333,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E8,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,3,42E8,126444,Trisopterus esmarkii,0.0000,4.1497,1.8503,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E8,127023,Scomber scombrus,0.0000,1.9840,0.0160,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E8,127143,Pleuronectes platessa,0.0000,0.0000,4.0000,31.6833,42.9667,51.0167,25.8548,43.2405,15.5952,3.7500,27.8929,20190307
NS-IBTS,2018,1,3,42E9,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,3,42E9,126425,Sprattus sprattus,0.0000,94.0977,30.5422,4.3300,0.9492,0.0391,0.0419,,,,,20190307
NS-IBTS,2018,1,3,42E9,126436,Gadus morhua,0.0000,3.0000,4.5204,0.4796,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E9,126437,Melanogrammus aeglefinus,0.0000,789.2998,274.6752,64.8857,89.2384,0.5948,0.8061,,,,,20190307
NS-IBTS,2018,1,3,42E9,126438,Merlangius merlangus,0.0000,90.0434,117.6735,16.7028,8.0407,1.0644,0.4751,,,,,20190307
NS-IBTS,2018,1,3,42E9,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,3,42E9,126444,Trisopterus esmarkii,0.0000,34.0051,14.8006,0.1878,0.0065,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E9,127023,Scomber scombrus,0.0000,0.9016,1.0352,0.0632,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,42E9,127143,Pleuronectes platessa,0.0000,0.0000,0.6667,16.1667,21.7667,28.7893,16.9048,24.2893,12.8095,2.7500,16.8571,20190307
NS-IBTS,2018,1,3,43E8,126417,Clupea harengus,0.0000,45.6945,7.9653,1.0786,3.0167,1.6894,,,,,,20190307
NS-IBTS,2018,1,3,43E8,126425,Sprattus sprattus,0.0000,49.8151,29.7411,4.1057,0.6560,0.1659,0.0301,,,,,20190307
NS-IBTS,2018,1,3,43E8,126436,Gadus morhua,0.0000,31.8333,7.1250,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,43E8,126437,Melanogrammus aeglefinus,0.0000,737.8428,101.5272,3.2034,5.1033,0.0337,0.0673,,,,,20190307
NS-IBTS,2018,1,3,43E8,126438,Merlangius merlangus,0.0000,691.0859,76.3543,2.8052,1.9564,0.2692,0.0983,,,,,20190307
NS-IBTS,2018,1,3,43E8,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,3,43E8,126444,Trisopterus esmarkii,0.0000,467.3975,344.1224,3.7288,0.0290,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,3,43E8,127143,Pleuronectes platessa,0.0000,0.0000,0.9375,4.2517,8.4826,8.9771,3.6271,6.8771,1.1070,0.7031,6.5646,20190307
NS-IBTS,2018,1,3,43E9,126417,Clupea harengus,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,3,43E9,126425,Sprattus sprattus,0.0000,2.6740,13.9463,2.6544,0.4907,0.0390,0.1955,,,,,20190307
NS-IBTS,2018,1,3,43E9,126436,Gadus morhua,0.0000,2.4270,4.3344,0.2385,0.0000,0.4444,0.5556,,,,,20190307
NS-IBTS,2018,1,3,43E9,126437,Melanogrammus aeglefinus,0.0000,431.9397,359.8011,52.5302,69.5285,0.5274,1.6730,,,,,20190307
